fns_record_id,store_name,store_type,street_address,city,borough,zip_code,county,state,latitude,longitude
1547705,Happy Market & Discount Inc,Convenience Store,784 E 152nd St,Bronx,Bronx,10455,BRONX,NY,40.81551,-73.90609
1547719,Mr. Avocado Wholesales Inc.,Grocery Store,7219 13th Ave,Brooklyn,Brooklyn,11228,KINGS,NY,40.621487,-74.006012
1540857,B & K Blessing Corp,Grocery Store,512 E 149th St,Bronx,Bronx,10455,BRONX,NY,40.814674,-73.914642
1235728,West Indian Fresh Inc,Grocery Store,4207 Avenue J,Brooklyn,Brooklyn,11210,KINGS,NY,40.627747,-73.935204
1223243,7 Eleven Store 35710a,Convenience Store,311 Broadway,New York,Manhattan,10007,NEW YORK,NY,40.715542,-74.005203
1195655,574 Marcy Deli Corp,Convenience Store,574 Marcy Ave,Brooklyn,Brooklyn,11206,KINGS,NY,40.695068,-73.949287
1016978,Mtr Grocery Corp.,Convenience Store,760 E 187th St,Bronx,Bronx,10458,BRONX,NY,40.853497,-73.882652
1272373,Alexandra Deli & Grocery Llc,Grocery Store,79 Saratoga Ave,Brooklyn,Brooklyn,11233,KINGS,NY,40.684238,-73.917419
1548096,Tzion Meat Corp,Specialty Store,6351 Austin St,Rego Park,Queens,11374,QUEENS,NY,40.727604,-73.864388
1547802,Jk 168 Grocery Inc.,Convenience Store,6707 11th Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.627197,-74.007233
1547808,Chopcheese Deli 3 Corp,Convenience Store,542 W 207th St,New York,Manhattan,10034,NEW YORK,NY,40.865608,-73.920044
1540896,Gold Star Deli Corp,Convenience Store,418 Malcolm X Blvd,New York,Manhattan,10037,NEW YORK,NY,40.811462,-73.942619
1540921,Yummy Gourmet Deli 1 Corp,Convenience Store,379 Bedford Park Blvd,Bronx,Bronx,10458,BRONX,NY,40.868015,-73.88401
1183495,Rehobothe Fish Market,Specialty Store,104 E Burnside Ave,Bronx,Bronx,10453,BRONX,NY,40.853046,-73.905418
956950,M Barrie  African Market Halal Meat,Grocery Store,3818 White Plains Rd,Bronx,Bronx,10467,BRONX,NY,40.884052,-73.862442
1078973,Rishi Grocery Inc - New Woodside Grocery,Convenience Store,4170 74th St,Elmhurst,Queens,11373,QUEENS,NY,40.743736,-73.890907
1547425,Ahmed Deli Discount Corporation,Convenience Store,857 E 241st St,Bronx,Bronx,10470,BRONX,NY,40.901897,-73.846931
1547864,Tez Pharmacy,Convenience Store,834 Coney Island Ave,Brooklyn,Brooklyn,11218,KINGS,NY,40.637096,-73.968376
1540974,A & K Deli And Grill Corp,Convenience Store,1839 Coney Island Ave,Brooklyn,Brooklyn,11230,KINGS,NY,40.612434,-73.962639
1540987,Max Deals Prospect Inc.,Grocery Store,985 Prospect Ave,Bronx,Bronx,10459,BRONX,NY,40.823208,-73.900368
1243707,East Avenue Express Corp,Convenience Store,1444 East Ave,Bronx,Bronx,10462,BRONX,NY,40.836193,-73.860176
1541034,M & M Detox Deli Corp,Grocery Store,134 Manhattan Ave,Brooklyn,Brooklyn,11206,KINGS,NY,40.707336,-73.944786
1548009,Galleria Gourmet Marketplace Inc./Galleria Mkt Pl,Convenience Store,203 10th Ave,New York,Manhattan,10011,NEW YORK,NY,40.7472,-74.004753
1548281,Dinoah Market Corp,Grocery Store,111 E 167th St,Bronx,Bronx,10452,BRONX,NY,40.835258,-73.918907
1592897,Firehouse Deli & Grill #2 Corp.,Convenience Store,644 Wilson Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.688942,-73.905273
1548022,Lucero's Grocery Store Inc,Convenience Store,4503 162nd St,Flushing,Queens,11358,QUEENS,NY,40.756233,-73.80442
1200485,San Jose Mini Market Corp,Grocery Store,1055 Walton Ave,Bronx,Bronx,10452,BRONX,NY,40.831566,-73.92157
1511594,New Beginning Deli Grocery Llc,Grocery Store,673 Allerton Ave,Bronx,Bronx,10467,BRONX,NY,40.86557,-73.86824
1511652,BP AMPM 48357,Convenience Store,824 Allerton Ave,Bronx,Bronx,10467,BRONX,NY,40.865253,-73.861916
1511700,Farmers Deli One Corp,Convenience Store,10918 Farmers Blvd,Saint Albans,Queens,11412,QUEENS,NY,40.703468,-73.766838
1511799,Jeannine Deli Grocery Corp,Convenience Store,115 E 184th St,Bronx,Bronx,10468,BRONX,NY,40.859821,-73.900024
1490289,Berakah Foods,Other,1240 Randall Ave,Bronx,Bronx,10474,BRONX,NY,40.811722,-73.888168
1548663,Gutierrez Bakery,Other,157 Port Richmond Ave,Staten Island,Staten Island,10302,RICHMOND,NY,40.637321,-74.133766
1550944,Le Tao Grocery,Convenience Store,5623 Fort Hamilton Pkwy,Brooklyn,Brooklyn,11219,KINGS,NY,40.634521,-74.003128
1551135,Edenwald Market And Grill Corp,Convenience Store,4043 Laconia Ave,Bronx,Bronx,10466,BRONX,NY,40.886192,-73.848198
1551144,Green Valley Organic Market,Convenience Store,2512 Queens Plz S,Long Island City,Queens,11101,QUEENS,NY,40.750423,-73.940506
1548462,Suthpin Deli Inc,Convenience Store,9511 Sutphin Blvd,Jamaica,Queens,11435,QUEENS,NY,40.698074,-73.806076
1511193,Premier Farmers Market Llc,Grocery Store,3906 108th St,Corona,Queens,11368,QUEENS,NY,40.751312,-73.85923
1550729,Chopcheese Deli 2 Corp,Grocery Store,3879 Broadway,New York,Manhattan,10032,NEW YORK,NY,40.837418,-73.942764
1551166,Evergreen Food Mart Corp,Convenience Store,661 Evergreen Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.687298,-73.909981
1548465,Rey's Grocery Deli Corp,Convenience Store,288 Audubon Ave,New York,Manhattan,10033,NEW YORK,NY,40.847847,-73.933182
1490641,T & R  Tobacco Sales Co. Inc.,Grocery Store,20307 Linden Blvd,Saint Albans,Queens,11412,QUEENS,NY,40.695427,-73.749214
1511199,Lorries Deli Grocery Corp,Convenience Store,365 E 193rd St,Bronx,Bronx,10458,BRONX,NY,40.86319,-73.890823
1548473,Canabacoa Deli Grocery Corp.,Grocery Store,1158 Gerard Ave,Bronx,Bronx,10452,BRONX,NY,40.833908,-73.921043
1511212,Mott Street Trading Inc.,Grocery Store,46 Mott St,New York,Manhattan,10013,NEW YORK,NY,40.715336,-73.998573
1548759,Jc Deli & Grill Ii Grocery Corp,Convenience Store,1004 Flushing Ave,Brooklyn,Brooklyn,11237,KINGS,NY,40.703781,-73.93084
1490362,Ashford Express Deli Corp.,Grocery Store,797A Stanley Ave,Brooklyn,Brooklyn,11207,KINGS,NY,40.66124,-73.879639
1550528,14108 Baby Shop Inc,Grocery Store,14108 Northern Blvd,Flushing,Queens,11354,QUEENS,NY,40.764248,-73.8255
1511439,One Stop Deli & More Corp.,Convenience Store,732 Greene Ave,Brooklyn,Brooklyn,11221,KINGS,NY,40.689686,-73.939133
1511446,Fresh 1 Deli And Grill Inc,Convenience Store,34-02 31st Ave,Astoria,Queens,11106,QUEENS,NY,40.763046,-73.921043
1511447,Food Market Grocery Store Inc,Convenience Store,305 E 181st St,Bronx,Bronx,10457,BRONX,NY,40.854111,-73.899048
1550550,Musaed Deli Inc.,Convenience Store,3554 Nostrand Ave,Brooklyn,Brooklyn,11229,KINGS,NY,40.597229,-73.941467
1511260,Kevin Adrian Smart Market Corp,Convenience Store,325 Quincy St,Brooklyn,Brooklyn,11216,KINGS,NY,40.687412,-73.947784
1511273,1 Gold Deli Corp,Grocery Store,126 E 103rd St,New York,Manhattan,10029,NEW YORK,NY,40.790459,-73.948265
1551196,Macareno Mini Market Corp,Grocery Store,4901 5th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.645515,-74.009697
1550583,Julitin Deli Grocery Corp,Convenience Store,1290 Sutter Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.672894,-73.870483
1511509,7 Eleven Store #34248b,Convenience Store,1440 Forest Ave,Staten Island,Staten Island,10302,RICHMOND,NY,40.624313,-74.136307
1490158,Bionic Bagels & Deli Inc,Convenience Store,3741 Nostrand Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.592651,-73.940178
1550786,Roman Convenience Inc,Convenience Store,451 Northfield Ave,Staten Island,Staten Island,10303,RICHMOND,NY,40.628353,-74.168533
1510985,Daviel Deli Grocery Corp,Convenience Store,740 Gerard Avenue,Bronx,Bronx,10451,BRONX,NY,40.824612,-73.926506
1548558,La Gran Lupita Deli And Grocery Corp,Grocery Store,3901 5th Ave,Brooklyn,Brooklyn,11232,KINGS,NY,40.651112,-74.003868
1550623,Ocean Deli And Grill Inc,Convenience Store,2616 Ocean Pkwy,Brooklyn,Brooklyn,11235,KINGS,NY,40.586163,-73.966682
1576466,Family Discount Grocery Deli Inc.,Convenience Store,268 E 98th St,Brooklyn,Brooklyn,11212,KINGS,NY,40.661057,-73.918747
1550810,Stop 1 Convenience Deli And Grocery Corp,Convenience Store,222 Hoyt St,Brooklyn,Brooklyn,11217,KINGS,NY,40.683533,-73.989998
1550632,Urban Gourmet Deli Corp,Convenience Store,1917 Adam Clayton Powell Jr Blvd,New York,Manhattan,10026,NEW YORK,NY,40.802956,-73.9524
1548594,Noah Deli And Grocery Corp,Convenience Store,229 Saint Anns Ave,Bronx,Bronx,10454,BRONX,NY,40.807491,-73.917206
1490257,Hasan Supermarket Inc,Grocery Store,2165 Starling Ave,Bronx,Bronx,10462,BRONX,NY,40.836597,-73.853157
1511049,Unionport Candy Llc,Grocery Store,1541 Unionport Rd,Bronx,Bronx,10462,BRONX,NY,40.8367,-73.857368
1550837,Ave U Deli & Grocery Inc,Convenience Store,156 Avenue U,Brooklyn,Brooklyn,11223,KINGS,NY,40.596268,-73.978622
1511867,Elias Deli V Corp.,Convenience Store,1382 Nostrand Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.652966,-73.949951
1557924,Golden Steamer I Inc,Specialty Store,210 Grand St,New York,Manhattan,10013,NEW YORK,NY,40.71907,-73.996162
1542082,Mocha Cafe Inc,Convenience Store,145 W Kingsbridge Rd,Bronx,Bronx,10468,BRONX,NY,40.869438,-73.90329
1541830,Mercado Grocery 1 Corp,Grocery Store,12311 Jamaica Ave,Richmond Hill,Queens,11418,QUEENS,NY,40.700829,-73.827011
1549058,180th Mini Mart Corp.,Convenience Store,906 E 180th St,Bronx,Bronx,10460,BRONX,NY,40.844715,-73.882179
1317147,Amor Supermarket Corp,Convenience Store,35 W 183rd St,Bronx,Bronx,10453,BRONX,NY,40.858925,-73.905205
1549243,Atlantic Ocean Deli And Grill Inc,Convenience Store,2053 Atlantic Ave,Brooklyn,Brooklyn,11233,KINGS,NY,40.676647,-73.912994
1549319,Sea Kings Seafood Inc 2,Specialty Store,114-14C Sutphin Boulevard,Queens,Queens,11434,QUEENS,NY,40.685921,-73.793686
1549353,Al-Helal Corp.,Convenience Store,531 Henry St,Brooklyn,Brooklyn,11231,KINGS,NY,40.683552,-73.999527
1549400,Don Poli Meat Market Corp,Grocery Store,3143 Fulton St,Brooklyn,Brooklyn,11208,KINGS,NY,40.681854,-73.878929
1549454,Sinai Deli & Grocery Corp,Grocery Store,7314 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.614338,-73.995239
1281823,178 Gourmet Deli Corp,Convenience Store,1930 Grand Concourse,Bronx,Bronx,10457,BRONX,NY,40.850014,-73.905067
1549523,Ai Fresh Ii Inc,Other,6904 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.616783,-73.992775
1549539,Rose Deli & Grill Inc.,Convenience Store,70 4th Ave,Brooklyn,Brooklyn,11217,KINGS,NY,40.682598,-73.979721
1548838,DOLLARTREE 9375,Other,6101 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.621258,-73.987831
1541632,Rightway Pharmacy Inc,Convenience Store,2511 Avenue U,Brooklyn,Brooklyn,11229,KINGS,NY,40.600094,-73.946198
1541697,Alejandro 04 Deli Grocery Corp,Convenience Store,493 Tompkins Ave,Brooklyn,Brooklyn,11216,KINGS,NY,40.680485,-73.943199
1541768,Natural Food Land  Llc,Grocery Store,409 Brighton Beach Ave,Brooklyn,Brooklyn,11235,KINGS,NY,40.577457,-73.963005
1541428,Bella Deli Food Corp,Convenience Store,951 Putnam Ave,Brooklyn,Brooklyn,11221,KINGS,NY,40.687241,-73.923103
1595265,West 3rd Nyc Deli Inc.,Convenience Store,121 W 3rd St,New York,Manhattan,10012,NEW YORK,NY,40.730663,-74.000374
1650671,A&c Wendy Grocery Inc,Convenience Store,4804 Broadway,Astoria,Queens,11103,QUEENS,NY,40.755798,-73.912506
1541439,F & C Deli Grocery Corp,Convenience Store,1017 Rogers Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.645321,-73.951729
1541908,Richmond Gas Inc.,Convenience Store,1125 Richmond Ter,Staten Island,Staten Island,10310,RICHMOND,NY,40.645348,-74.108521
1541458,La Vega Grocery,Convenience Store,2772 Fulton St,Brooklyn,Brooklyn,11207,KINGS,NY,40.67786,-73.892242
1541959,Nickelby Mini Market Corp.,Grocery Store,177-04 Baisley Blvd,Jamaica,Queens,11434,QUEENS,NY,40.686203,-73.768318
1541961,Sunny Grocery & Grill Inc,Convenience Store,60-84 Fresh Pond Rd,Maspeth,Queens,11378,QUEENS,NY,40.714695,-73.901382
1541502,Emily Farm Corp,Convenience Store,8118 5th Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.624676,-74.02478
1541969,Y & O Food Corp,Convenience Store,4702 Clarendon Rd,Brooklyn,Brooklyn,11203,KINGS,NY,40.644115,-73.932327
1541516,J Deli & Grill PR Corp.,Convenience Store,689 Melrose Ave,Bronx,Bronx,10455,BRONX,NY,40.819748,-73.916267
1558344,Wilson 26 Deli Grocery Corp,Convenience Store,26 Wilson Ave,Brooklyn,Brooklyn,11237,KINGS,NY,40.703075,-73.93013
1548962,Redan Deli Corp,Convenience Store,9007 Avenue A,Brooklyn,Brooklyn,11236,KINGS,NY,40.651436,-73.917976
1541085,Los Hernandez Meat & Deli Grocery Inc,Grocery Store,501B Jackson Ave,Bronx,Bronx,10455,BRONX,NY,40.811989,-73.909607
1541129,Yummilicious Deli #2 Corp,Grocery Store,1488 1st Ave,New York,Manhattan,10075,NEW YORK,NY,40.771309,-73.953224
1542021,260 Burnside Deli Inc.,Convenience Store,260 E Burnside Ave,Bronx,Bronx,10457,BRONX,NY,40.851391,-73.902451
1541320,Fusion Pharmacy,Other,6801 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.617233,-73.991898
1542055,777 Bek Inc,Grocery Store,2269 86th St,Brooklyn,Brooklyn,11214,KINGS,NY,40.60091,-73.992065
1216371,Jl Plum Tree LLC,Grocery Store,1156 Flatbush Ave,Brooklyn,Brooklyn,11226,KINGS,NY,40.642078,-73.957245
1279585,King of Boro Inc V,Convenience Store,4928 New Utrecht Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.63636,-73.994797
1068253,Zamzam Live Poultry Ii Corp,Grocery Store,21250 Jamaica Ave,Queens Village,Queens,11428,QUEENS,NY,40.715927,-73.745659
1136261,Meat On Us Inc,Convenience Store,1928 Kings Hwy,Brooklyn,Brooklyn,11229,KINGS,NY,40.610523,-73.953835
1223589,Five United Market Inc.,Specialty Store,5704 8th Ave,Brooklyn,Brooklyn,11220,KINGS,NY,40.637062,-74.007942
1169716,Baraka African Market Store,Grocery Store,1345 Webster Ave,Bronx,Bronx,10456,BRONX,NY,40.835018,-73.908134
1549807,Sister Fatima African Market,Other,2488 Adam Clayton Powell Jr Blvd,New York,Manhattan,10030,NEW YORK,NY,40.821388,-73.93959
999222,La Villa Produce And Deli Inc,Grocery Store,323 Knickerbocker Ave,Brooklyn,Brooklyn,11237,KINGS,NY,40.701294,-73.922699
1269263,Goldbergers Grocery Store Inc.,Grocery Store,188 Division Ave,Brooklyn,Brooklyn,11211,KINGS,NY,40.707375,-73.960091
932177,Sem Sem Deli Corp,Grocery Store,75 Humboldt St,Brooklyn,Brooklyn,11206,KINGS,NY,40.704159,-73.940994
1102792,Allerton FIsh Market,Specialty Store,718 Allerton Ave,Bronx,Bronx,10467,BRONX,NY,40.865303,-73.866547
1214985,Ittadi Bazaar,Grocery Store,7307 37th Rd,Jackson Heights,Queens,11372,QUEENS,NY,40.747246,-73.892204
1209319,Sooo Delicious Food Court,Grocery Store,1801 Bath Ave,Brooklyn,Brooklyn,11214,KINGS,NY,40.603806,-74.005966
1573743,Calvin's Meat Mall,Grocery Store,226-11 Merrick Blvd,Springfield Gardens,Queens,11413,QUEENS,NY,40.677277,-73.743385
1015520,Psi Mid Atlantic Seafoods Inc.,Grocery Store,15220 Rockaway Blvd,Jamaica,Queens,11434,QUEENS,NY,40.671993,-73.785141
1001728,15th Avenue Mini Market Corp,Convenience Store,7501 15th Ave,Brooklyn,Brooklyn,11228,KINGS,NY,40.617527,-74.00309
999307,Heaven's Deli Grocery,Grocery Store,10220 101st Ave,Ozone Park,Queens,11416,QUEENS,NY,40.685848,-73.839966
1110035,Bay-Care Pharmacy LLC,Convenience Store,8515 Bay Pkwy,Brooklyn,Brooklyn,11214,KINGS,NY,40.602097,-73.993408
1294297,Fuxing Mini Market Inc,Other,4136 Main St,Flushing,Queens,11355,QUEENS,NY,40.757164,-73.829041
1133057,S & H Fruits And Vegetable Inc,Grocery Store,731 E Tremont Ave,Bronx,Bronx,10457,BRONX,NY,40.844944,-73.889885
1153387,Luna Brothers Fruit Plaza,Grocery Store,88 Essex St,New York,Manhattan,10002,NEW YORK,NY,40.71772,-73.988449
1087052,Ckm Deli Grocery Corp,Grocery Store,510 Hinsdale St,Brooklyn,Brooklyn,11207,KINGS,NY,40.662327,-73.898277
1129454,Mexico 2000 Deli Grocery Corp,Convenience Store,367A Broadway,Brooklyn,Brooklyn,11211,KINGS,NY,40.707523,-73.955116
1287488,Meadows Halal Meat & Grill Inc,Grocery Store,18418 Horace Harding Expy,Fresh Meadows,Queens,11365,QUEENS,NY,40.739735,-73.789429
1549930,Los Tres Amigos Place Inc,Convenience Store,5406 Flushing Ave,Maspeth,Queens,11378,QUEENS,NY,40.71492,-73.913239
1549950,Chauncey 1763 Deli Grocery Inc,Convenience Store,1763 Broadway,Brooklyn,Brooklyn,11207,KINGS,NY,40.682739,-73.910065
997872,N & I Venture Corp,Convenience Store,6571 Broadway,Bronx,Bronx,10471,BRONX,NY,40.907669,-73.896568
1022780,212 Grand Food,Other,212 Grand Street,New York,Manhattan,10013,NEW YORK,NY,40.71896,-73.996117
1145909,Stratford Deli Grocery Corp,Convenience Store,1105 Church Ave,Brooklyn,Brooklyn,11218,KINGS,NY,40.647137,-73.969032
1550007,Dreamland Deli Grocery Inc,Convenience Store,975 E 167th St,Bronx,Bronx,10459,BRONX,NY,40.826923,-73.891098
1549717,A & S Super Deli Inc.,Convenience Store,123-36 Rockaway Blvd,South Ozone Park,Queens,11420,QUEENS,NY,40.675304,-73.813721
1239242,Capri Cakes,Specialty Store,306 E 149th St,Bronx,Bronx,10451,BRONX,NY,40.816994,-73.92128
1550022,Queen African Market,Grocery Store,598 Morris Ave,Bronx,Bronx,10451,BRONX,NY,40.818501,-73.922081
1304253,Carniceria Cesina Y Enchilada Inc,Grocery Store,10806 37th Ave,Corona,Queens,11368,QUEENS,NY,40.753922,-73.859879
1474898,Gourmet Deli Nyc Inc,Convenience Store,25 Saint Nicholas Ter,New York,Manhattan,10027,NEW YORK,NY,40.813183,-73.951752
1474942,Amazon Go INY9,Other,165 Broadway,New York,Manhattan,10006,NEW YORK,NY,40.709602,-74.01049
1579362,18th Gourmet Deli And Grill Inc,Convenience Store,6318 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.619999,-73.98951
1474992,Dainobu E47 1,Grocery Store,129 East 47th Street,New York,Manhattan,10017,NEW YORK,NY,40.754524,-73.973206
1475008,Dainobu W56 2,Grocery Store,36 West 56th Street,New York,Manhattan,10019,NEW YORK,NY,40.762959,-73.976303
1475011,Dainobu Greenwich Village 3,Grocery Store,498 Avenue of the Americas,New York,Manhattan,10011,NEW YORK,NY,40.736355,-73.997353
1475045,Family Dollar 12969,Other,1975 Utica Ave,Brooklyn,Brooklyn,11234,KINGS,NY,40.623791,-73.9272
1579136,Epic Fish Co.,Specialty Store,1860 Utica Ave,Brooklyn,Brooklyn,11234,KINGS,NY,40.626923,-73.927956
1475217,Pincezachry Deli Grocery Corp,Convenience Store,1898 Longfellow Ave,Bronx,Bronx,10460,BRONX,NY,40.83881,-73.882332
1475349,Sky Gourmet Deli I Corp,Convenience Store,3670 Nostrand Ave,Brooklyn,Brooklyn,11229,KINGS,NY,40.594559,-73.940956
1283278,70 Cedar Pearl LLc/ City Acres Market,Other,70 Pine St,New York,Manhattan,10005,NEW YORK,NY,40.70628,-74.007736
1058016,Plaza Fruit & Grocery Corp,Convenience Store,37 Newkirk Plz,Brooklyn,Brooklyn,11226,KINGS,NY,40.634941,-73.962914
1162966,Fish House Sunnyside Corp,Specialty Store,47-49 42nd St,Sunnyside,Queens,11104,QUEENS,NY,40.740284,-73.923035
1472907,Gourmet Deli Grocery 3 Corp,Convenience Store,1098 Clarkson Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.659866,-73.921799
1472934,Universal Convenience Corp,Convenience Store,267 Broadway,Brooklyn,Brooklyn,11211,KINGS,NY,40.708908,-73.958939
896595,DORKA GROCERY CORP.,Convenience Store,963 Teller Ave,Bronx,Bronx,10456,BRONX,NY,40.826885,-73.915169
1472948,Victoria Grocery Ny Corp,Convenience Store,285 E 91st St,Brooklyn,Brooklyn,11212,KINGS,NY,40.658073,-73.924347
1558540,Ave X Pharmacy,Convenience Store,2108 Avenue X,Brooklyn,Brooklyn,11235,KINGS,NY,40.592793,-73.948738
1558601,Flatbush Flaming Grill Inc.,Convenience Store,1953 Flatbush Ave,Brooklyn,Brooklyn,11234,KINGS,NY,40.622269,-73.936234
1558769,1154 Stanley Food Corp./Stanley Deli & Grocery,Grocery Store,1154 Stanley Ave,Brooklyn,Brooklyn,11208,KINGS,NY,40.665405,-73.867004
1296496,San Atanacio Deli-Grocery Corp,Grocery Store,6304 Bay Pkwy,Brooklyn,Brooklyn,11204,KINGS,NY,40.614887,-73.980362
1472995,Basha Masr Ny,Grocery Store,31 Giffords Ln,Staten Island,Staten Island,10308,RICHMOND,NY,40.551876,-74.15052
1473029,U And P Deli & Grocery Inc.,Grocery Store,185 Roma Ave,Staten Island,Staten Island,10306,RICHMOND,NY,40.561459,-74.104004
1473063,Brodway Food & Discount Inc 1,Convenience Store,937 Broadway,Brooklyn,Brooklyn,11206,KINGS,NY,40.697273,-73.935509
1473079,The Food Pyramid,Grocery Store,569 Marcy Ave,Brooklyn,Brooklyn,11206,KINGS,NY,40.695541,-73.949104
1473098,Diprice Inc.,Grocery Store,8702 4th Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.621956,-74.028908
1558878,Richmond Hill Food Corp,Convenience Store,12619 Jamaica Ave,Richmond Hill,Queens,11418,QUEENS,NY,40.701481,-73.824074
1558880,Kings Express Grocery Inc,Grocery Store,478 Kings Hwy,Brooklyn,Brooklyn,11223,KINGS,NY,40.604065,-73.972046
1558884,AMG 174,Convenience Store,1 E 233rd St,Bronx,Bronx,10470,BRONX,NY,40.895844,-73.876526
1558892,Met Fish Inc,Specialty Store,7915 Eliot Ave,Middle Village,Queens,11379,QUEENS,NY,40.724995,-73.879562
1582085,Dumont Grocery Inc,Grocery Store,125 Dumont Ave,Brooklyn,Brooklyn,11212,KINGS,NY,40.663342,-73.915192
979032,7- Eleven Store#34495A,Convenience Store,395 Flatbush Avenue Ext,Brooklyn,Brooklyn,11201,KINGS,NY,40.689327,-73.981064
1203759,Satmar Meats & Poultry,Specialty Store,5301 New Utrecht Ave,Brooklyn,Brooklyn,11219,KINGS,NY,40.633034,-73.995178
1558971,106 Quick Stop Convenience Store Corp,Convenience Store,10610 Astoria Blvd,East Elmhurst,Queens,11369,QUEENS,NY,40.760696,-73.862961
1474709,Julians Discount Store Inc,Convenience Store,260 B Utica Ave,Brooklyn,Brooklyn,11213,KINGS,NY,40.669598,-73.931198
1559044,One Mart Nostrand Ave Corp. I,Convenience Store,3600 Nostrand Ave,Brooklyn,Brooklyn,11229,KINGS,NY,40.596279,-73.941269
1352288,The Zahra Halal Meat I Corp,Grocery Store,6926 5th Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.6329,-74.021408
1474769,Market On Kent,Grocery Store,917921 Manhattan Ave,Brooklyn,Brooklyn,11222,KINGS,NY,40.728645,-73.95356
1474491,Mott Haven Grocery Corp,Convenience Store,2592 3rd Ave,Bronx,Bronx,10454,BRONX,NY,40.81171,-73.925735
1474812,E & U Grill & Deli Corp,Grocery Store,6657 60th Pl,Ridgewood,Queens,11385,QUEENS,NY,40.706493,-73.900215
1660835,Speedway 7814,Convenience Store,9711 Northern Blvd,Corona,Queens,11368,QUEENS,NY,40.757267,-73.870773
1552386,B & R Candy Grocery Corp,Convenience Store,4700B White Plains Rd,Bronx,Bronx,10470,BRONX,NY,40.903797,-73.849953
1552424,Soto Deli & Grill Corp,Convenience Store,8416 Flatlands Ave,Brooklyn,Brooklyn,11236,KINGS,NY,40.637566,-73.909798
1552428,Argjiros Corner 11 2,Grocery Store,4112 Victory Blvd,Staten Island,Staten Island,10314,RICHMOND,NY,40.591492,-74.190865
1552518,Laith Grocery Deli Corp,Convenience Store,1932 3rd Ave,New York,Manhattan,10029,NEW YORK,NY,40.792046,-73.944557
1542255,Nyc Grill & Deli,Convenience Store,208 Rivington St,New York,Manhattan,10002,NEW YORK,NY,40.718506,-73.982872
1661516,Esperanza Grocery Corp,Convenience Store,1665 Grand Concourse,Bronx,Bronx,10452,BRONX,NY,40.844181,-73.911972
1542434,Dua Balkan Mini Market,Grocery Store,371 E 204th St,Bronx,Bronx,10467,BRONX,NY,40.871422,-73.876915
1542468,7th Ave Mike Food Corp. I,Convenience Store,2299 Adam Clayton Powell Jr Blvd,New York,Manhattan,10030,NEW YORK,NY,40.81506,-73.943565
1542534,Food Valley Gourmet Deli Inc,Grocery Store,2594 Adam Clayton Powell Jr Blvd,New York,Manhattan,10039,NEW YORK,NY,40.824825,-73.937096
1551268,New York Seafood Market Corp,Other,454 Lenox Ave,New York,Manhattan,10037,NEW YORK,NY,40.812408,-73.941772
1552104,Paco Meat & Fruit Market Corp.,Convenience Store,744 E Tremont Ave,Bronx,Bronx,10457,BRONX,NY,40.844532,-73.889595
1551605,Halal Lincoln Deli Corp,Convenience Store,522 Morris Ave,Bronx,Bronx,10451,BRONX,NY,40.816761,-73.922882
1620209,Munchies Mini Market & Deli Corp,Convenience Store,1225 Webster Ave,Bronx,Bronx,10456,BRONX,NY,40.832466,-73.909744
1559659,Sam Deli & Convenience Store Inc,Convenience Store,8802 3rd Ave,Brooklyn,Brooklyn,11209,KINGS,NY,40.62199,-74.031837
1552120,Tienda Guatemalteca Sabor Chapin Corp,Grocery Store,3822 108th St,Corona,Queens,11368,QUEENS,NY,40.751667,-73.859428
1551323,Emanuel Mini Market Corp,Convenience Store,7401 18th Ave,Brooklyn,Brooklyn,11204,KINGS,NY,40.613831,-73.995331
1542835,Super Discount Variety Inc,Convenience Store,17 E 167th St,Bronx,Bronx,10452,BRONX,NY,40.835926,-73.921455
1551367,Honor Grocery & Deli Corp,Convenience Store,1217 Sherman Ave,Bronx,Bronx,10456,BRONX,NY,40.834145,-73.915825
1552182,Great Neck Healthy Food Inc,Other,3705 Main St,Flushing,Queens,11354,QUEENS,NY,40.76144,-73.830887
1551693,Rinconcito Centroamericano Corp,Grocery Store,10855 157th St,Jamaica,Queens,11433,QUEENS,NY,40.69339,-73.79435
1551705,My Way Deli Inc,Convenience Store,514 Targee St,Staten Island,Staten Island,10304,RICHMOND,NY,40.614498,-74.084892
